date,temperature,humidity,pressure,wind_speed,precipitation,rain
2026-01-25,0.6861702127659574,0.2714285714285714,0.12217194570135488,0.1909090909090909,0.0,0
2026-01-26,0.973404255319149,0.07142857142857142,0.09049773755656146,0.0818181818181818,0.0,0
2026-01-27,1.0,0.05714285714285714,0.08144796380090326,0.6636363636363636,0.0,0
2026-01-28,0.5638297872340424,0.44285714285714284,0.40723981900452655,0.4727272727272727,0.0,0
2026-01-29,0.7340425531914894,0.24285714285714285,0.3846153846153862,0.45,0.0,0
2026-01-30,0.8989361702127658,0.18571428571428572,0.2805429864253374,0.3772727272727272,0.0,0
2026-01-31,0.5691489361702127,0.45714285714285713,0.26696832579185525,0.43636363636363634,1.3,1
2026-02-01,0.23404255319148928,0.4714285714285714,0.6696832579185528,0.6954545454545454,0.0,0
2026-02-02,0.23936170212765956,0.2714285714285714,0.819004524886877,0.1909090909090909,0.0,0
2026-02-03,0.4946808510638298,0.05714285714285714,0.6018099547511316,0.1409090909090909,0.0,0
2026-02-04,0.5319148936170213,0.02857142857142857,0.5339366515837105,0.14545454545454542,0.0,0
2026-02-05,0.4308510638297871,0.38571428571428573,0.6425339366515833,0.3181818181818182,0.1,0
2026-02-06,0.46808510638297873,0.38571428571428573,0.5791855203619912,0.21818181818181814,0.0,0
2026-02-07,0.601063829787234,0.2571428571428571,0.40271493212669746,0.22727272727272727,0.0,0
2026-02-08,0.5319148936170213,0.5142857142857142,0.36199095022624583,0.2772727272727273,0.0,0
2026-02-09,0.4787234042553191,0.42857142857142855,0.4208144796380087,0.2681818181818182,0.0,0
2026-02-10,0.6808510638297872,0.3,0.35746606334841674,0.0,0.0,0
2026-02-11,0.5638297872340424,0.42857142857142855,0.20814479638008723,0.5136363636363636,1.1,1
2026-02-12,0.13829787234042543,0.45714285714285713,0.5248868778280523,0.6090909090909091,0.0,0
2026-02-13,0.2180851063829786,0.4,0.5882352941176495,0.3909090909090909,0.0,0
2026-02-14,0.4202127659574467,0.4,0.5113122171945702,0.13636363636363635,0.0,0
2026-02-15,0.6808510638297872,0.2857142857142857,0.2986425339366487,0.2772727272727273,0.0,0
2026-02-16,0.8936170212765957,0.17142857142857143,0.11312217194570183,0.3727272727272727,0.0,0
2026-02-17,0.47340425531914887,0.5142857142857142,0.11764705882352577,0.5409090909090909,0.9,1
2026-02-18,0.23936170212765956,0.5714285714285714,0.4343891402714909,0.23636363636363633,0.0,0
2026-02-19,0.36702127659574457,0.5857142857142857,0.5339366515837105,0.2,0.0,0
2026-02-20,0.601063829787234,0.3142857142857143,0.3710407239818989,0.2636363636363636,0.0,0
2026-02-21,0.574468085106383,0.4,0.1719457013574647,0.1545454545454545,0.0,0
2026-02-22,0.44148936170212766,0.6142857142857143,0.05429864253393379,0.3318181818181818,0.9,1
2026-02-23,0.3191489361702127,0.4714285714285714,0.3076923076923069,0.20909090909090908,0.0,0
2026-02-24,0.4308510638297871,0.44285714285714284,0.32579185520361814,0.3409090909090909,0.0,0
2026-02-25,0.38297872340425526,0.4714285714285714,0.4886877828054298,0.6090909090909091,0.0,0
2026-02-26,0.5319148936170213,0.32857142857142857,0.4162895927601796,0.2818181818181818,0.0,0
2026-02-27,0.702127659574468,0.32857142857142857,0.21719457013574545,0.2636363636363636,0.0,0
2026-02-28,0.4787234042553191,0.9,0.14932126696832435,0.2772727272727273,29.9,1
2026-03-01,0.4574468085106382,1.0,0.004524886877823957,0.3181818181818182,16.0,1
2026-03-02,0.23936170212765956,0.8428571428571429,0.3076923076923069,0.5136363636363636,0.1,0
2026-03-03,0.14893617021276598,0.7,0.502262443438912,0.34545454545454546,0.0,0
2026-03-04,0.18085106382978716,0.7571428571428571,0.5339366515837105,0.29090909090909095,0.0,0
2026-03-05,0.17553191489361705,0.7571428571428571,0.49321266968325894,0.10909090909090907,0.0,0
2026-03-06,0.2074468085106382,0.8285714285714286,0.5067873303167411,0.12727272727272726,0.0,0
2026-03-07,0.22872340425531917,0.7,0.56108597285068,0.34545454545454546,0.0,0
2026-03-08,0.17553191489361705,0.5857142857142857,0.5203619909502284,0.34545454545454546,0.0,0
2026-03-09,0.17553191489361705,0.7142857142857143,0.40723981900452655,0.1227272727272727,0.0,0
2026-03-10,0.44148936170212766,0.38571428571428573,0.2352941176470567,0.09090909090909091,0.0,0
2026-03-11,0.2819148936170213,0.5142857142857142,0.2850678733031665,0.6181818181818182,0.1,0
2026-03-12,0.127659574468085,0.5714285714285714,0.6742081447963818,0.4772727272727273,0.0,0
2026-03-13,0.13829787234042543,0.4714285714285714,0.9095022624434386,0.1954545454545454,0.0,0
2026-03-14,0.2925531914893617,0.4714285714285714,0.8416289592760174,0.10454545454545454,0.0,0
2026-03-15,0.4574468085106382,0.3142857142857143,0.624434389140272,0.18636363636363634,0.0,0
2026-03-16,0.23404255319148928,0.8571428571428571,0.49773755656108803,0.018181818181818157,17.3,1
2026-03-17,0.276595744680851,0.8714285714285714,0.5520361990950218,0.2,1.6,1
2026-03-18,0.32978723404255317,0.8857142857142857,0.6470588235294124,0.11363636363636363,2.3,1
2026-03-19,0.32446808510638286,0.7857142857142857,0.6606334841628946,0.1227272727272727,0.0,0
2026-03-20,0.25531914893617025,0.8571428571428571,0.6561085972850705,0.06363636363636362,0.1,0
2026-03-21,0.18085106382978716,0.8428571428571429,0.7104072398190043,0.00909090909090906,0.0,0
2026-03-22,0.276595744680851,0.7,0.6923076923076931,0.0818181818181818,0.0,0
2026-03-23,0.5053191489361702,0.4142857142857143,0.5791855203619912,0.10454545454545454,0.0,0
2026-03-24,0.5638297872340424,0.45714285714285713,0.43891402714932,0.09999999999999996,0.0,0
2026-03-25,0.39361702127659565,0.6857142857142857,0.5158371040723992,0.24545454545454548,0.7,1
2026-03-26,0.10638297872340426,0.5857142857142857,0.7963800904977367,0.7727272727272727,0.3,1
2026-03-27,0.04787234042553184,0.5,1.0,0.5681818181818181,0.0,0
2026-03-28,0.10638297872340426,0.7714285714285715,0.9276018099547549,0.16818181818181815,0.6,1
2026-03-29,0.2180851063829786,0.6571428571428571,0.755656108597285,0.15,0.0,0
2026-03-30,0.39893617021276595,0.4714285714285714,0.687782805429864,0.2136363636363636,0.0,0
2026-03-31,0.5106382978723403,0.24285714285714285,0.49773755656108803,0.45909090909090905,0.1,0
2026-04-01,0.26595744680851063,0.7714285714285715,0.7149321266968335,0.1909090909090909,5.2,1
2026-04-02,0.13829787234042543,0.7428571428571429,0.9185520361990968,0.09999999999999996,0.0,0
2026-04-03,0.15957446808510636,0.6428571428571429,0.9909502262443418,0.2727272727272727,0.0,0
2026-04-04,0.276595744680851,0.34285714285714286,0.8552036199095048,0.25,0.0,0
2026-04-05,0.2819148936170213,0.6,0.6832579185520349,0.2545454545454545,9.2,1
2026-04-06,0.3138297872340425,0.8142857142857143,0.502262443438912,0.2772727272727273,0.7,1
2026-04-07,0.11170212765957435,0.7428571428571429,0.6108597285067898,0.29545454545454547,0.3,1
2026-04-08,0.10638297872340426,0.8428571428571429,0.44796380090497817,0.2772727272727273,40.1,1
2026-04-09,0.24468085106382967,0.9285714285714286,0.3167420814479651,0.5454545454545454,23.8,1
2026-04-10,0.08510638297872339,0.6857142857142857,0.49773755656108803,0.9363636363636364,1.5,1
2026-04-11,0.0,0.6571428571428571,0.6199095022624429,0.7727272727272727,1.1,1
2026-04-12,0.03723404255319145,0.7714285714285715,0.7782805429864255,0.5818181818181818,0.5,1
2026-04-13,0.021276595744680774,0.9,0.9547511312217193,0.018181818181818157,1.2,1
2026-04-14,0.0,0.8714285714285714,0.9140271493212676,0.0818181818181818,0.4,1
2026-04-15,0.042553191489361646,0.8142857142857143,0.7601809954751142,0.03181818181818179,0.0,0
2026-04-16,0.13297872340425532,0.7428571428571429,0.6063348416289608,0.0818181818181818,0.0,0
2026-04-17,0.04787234042553184,0.7428571428571429,0.751131221719456,0.22727272727272727,0.0,0
2026-04-18,0.11170212765957435,0.5,0.7420814479638029,0.3045454545454545,0.0,0
2026-04-19,0.26595744680851063,0.6428571428571429,0.7239819004524917,0.2818181818181818,0.4,1
2026-04-20,0.1436170212765957,0.8857142857142857,0.8868778280542982,0.07272727272727271,0.0,0
2026-04-21,0.36702127659574457,0.5,0.7873303167420836,0.309090909090909,0.0,0
2026-04-22,0.35106382978723394,0.45714285714285713,0.8280542986425353,0.16818181818181815,0.0,0
2026-04-23,0.35106382978723394,0.35714285714285715,0.9095022624434386,0.22272727272727275,0.0,0
2026-04-24,0.3351063829787234,0.2714285714285714,0.9185520361990968,0.3409090909090909,0.0,0
2026-04-25,0.38297872340425526,0.3142857142857143,0.7828054298642546,0.40454545454545454,0.0,0
2026-04-26,0.1436170212765957,0.8571428571428571,0.7963800904977367,0.1954545454545454,1.8,1
2026-04-27,0.08510638297872339,0.7714285714285715,0.8914027149321273,0.1409090909090909,0.0,0
2026-04-28,0.2234042553191489,0.6,0.8642533936651579,0.0818181818181818,0.0,0
2026-04-29,0.3351063829787234,0.38571428571428573,0.8868778280542982,0.2545454545454545,0.0,0
2026-04-30,0.40957446808510634,0.21428571428571427,0.7647058823529433,0.3909090909090909,0.0,0
2026-05-01,0.47340425531914887,0.22857142857142856,0.5384615384615397,0.6227272727272728,0.0,0
2026-05-02,0.24999999999999994,0.6285714285714286,0.2714932126696844,0.6727272727272727,13.9,1
2026-05-03,0.03723404255319145,0.7428571428571429,0.3303167420814473,1.0,8.6,1
2026-05-04,0.042553191489361646,0.8285714285714286,0.5158371040723992,0.6181818181818182,15.3,1
2026-05-05,0.01595744680851058,0.8285714285714286,0.873303167420816,0.0818181818181818,0.7,1
2026-05-06,0.021276595744680774,0.8428571428571429,0.9004524886877855,0.39545454545454545,2.7,1
