datetime,temperature,humidity,pressure,wind_speed,precipitation,season_sin,season_cos,hour_sin,hour_cos,rain,rain_lasthour
2026-01-01 00:00:00,14.3,70,1014.4,8.2,0.0,0.0172133562,0.9998518392,0.0,1.0,0,0.0
2026-01-01 01:00:00,13.8,69,1014.1,4.7,0.0,0.0172133562,0.9998518392,0.2588190451,0.9659258263,0,0.0
2026-01-01 02:00:00,12.7,72,1014.1,2.9,0.0,0.0172133562,0.9998518392,0.5,0.8660254038,0,0.0
2026-01-01 03:00:00,12.0,73,1014.1,1.6,0.0,0.0172133562,0.9998518392,0.7071067812,0.7071067812,0,0.0
2026-01-01 04:00:00,11.1,74,1014.5,1.5,0.0,0.0172133562,0.9998518392,0.8660254038,0.5,0,0.0
2026-01-01 05:00:00,10.8,75,1015.2,2.3,0.0,0.0172133562,0.9998518392,0.9659258263,0.2588190451,0,0.0
2026-01-01 06:00:00,12.6,63,1015.9,2.1,0.0,0.0172133562,0.9998518392,1.0,0.0,0,0.0
2026-01-01 07:00:00,14.4,54,1016.3,1.1,0.0,0.0172133562,0.9998518392,0.9659258263,-0.2588190451,0,0.0
2026-01-01 08:00:00,16.6,47,1016.3,2.1,0.0,0.0172133562,0.9998518392,0.8660254038,-0.5,0,0.0
2026-01-01 09:00:00,19.1,37,1015.9,2.6,0.0,0.0172133562,0.9998518392,0.7071067812,-0.7071067812,0,0.0
2026-01-01 10:00:00,22.0,29,1015.4,3.6,0.0,0.0172133562,0.9998518392,0.5,-0.8660254038,0,0.0
2026-01-01 11:00:00,24.2,24,1015.0,6.0,0.0,0.0172133562,0.9998518392,0.2588190451,-0.9659258263,0,0.0
2026-01-01 12:00:00,25.8,20,1014.3,8.6,0.0,0.0172133562,0.9998518392,0.0,-1.0,0,0.0
2026-01-01 13:00:00,26.7,20,1013.7,11.3,0.0,0.0172133562,0.9998518392,-0.2588190451,-0.9659258263,0,0.0
2026-01-01 14:00:00,27.0,21,1013.5,13.9,0.0,0.0172133562,0.9998518392,-0.5,-0.8660254038,0,0.0
2026-01-01 15:00:00,27.2,22,1012.9,14.0,0.0,0.0172133562,0.9998518392,-0.7071067812,-0.7071067812,0,0.0
2026-01-01 16:00:00,26.7,25,1012.6,14.4,0.0,0.0172133562,0.9998518392,-0.8660254038,-0.5,0,0.0
2026-01-01 17:00:00,25.8,29,1012.4,14.0,0.0,0.0172133562,0.9998518392,-0.9659258263,-0.2588190451,0,0.0
2026-01-01 18:00:00,24.0,35,1013.0,14.0,0.0,0.0172133562,0.9998518392,-1.0,-0.0,0,0.0
2026-01-01 19:00:00,21.4,47,1013.5,14.4,0.0,0.0172133562,0.9998518392,-0.9659258263,0.2588190451,0,0.0
2026-01-01 20:00:00,19.2,56,1014.2,13.9,0.0,0.0172133562,0.9998518392,-0.8660254038,0.5,0,0.0
2026-01-01 21:00:00,18.0,60,1014.2,13.7,0.0,0.0172133562,0.9998518392,-0.7071067812,0.7071067812,0,0.0
2026-01-01 22:00:00,17.4,64,1014.1,14.1,0.0,0.0172133562,0.9998518392,-0.5,0.8660254038,0,0.0
2026-01-01 23:00:00,17.3,65,1013.6,14.7,0.0,0.0172133562,0.9998518392,-0.2588190451,0.9659258263,0,0.0
2026-01-02 00:00:00,17.5,66,1012.7,14.4,0.0,0.0344216116,0.9994074007,0.0,1.0,0,0.0
2026-01-02 01:00:00,17.7,64,1012.0,12.6,0.0,0.0344216116,0.9994074007,0.2588190451,0.9659258263,0,0.0
2026-01-02 02:00:00,17.1,66,1011.5,5.7,0.0,0.0344216116,0.9994074007,0.5,0.8660254038,0,0.0
2026-01-02 03:00:00,16.2,69,1011.8,0.5,0.0,0.0344216116,0.9994074007,0.7071067812,0.7071067812,0,0.0
2026-01-02 04:00:00,15.6,73,1012.3,1.3,0.0,0.0344216116,0.9994074007,0.8660254038,0.5,0,0.0
2026-01-02 05:00:00,15.4,76,1013.0,0.6,0.0,0.0344216116,0.9994074007,0.9659258263,0.2588190451,0,0.0
2026-01-02 06:00:00,17.0,69,1013.5,1.0,0.0,0.0344216116,0.9994074007,1.0,0.0,0,0.0
2026-01-02 07:00:00,19.1,61,1013.8,2.6,0.0,0.0344216116,0.9994074007,0.9659258263,-0.2588190451,0,0.0
2026-01-02 08:00:00,21.3,53,1013.6,5.4,0.0,0.0344216116,0.9994074007,0.8660254038,-0.5,0,0.0
2026-01-02 09:00:00,23.8,48,1013.1,9.3,0.0,0.0344216116,0.9994074007,0.7071067812,-0.7071067812,0,0.0
2026-01-02 10:00:00,25.1,44,1012.9,11.4,0.0,0.0344216116,0.9994074007,0.5,-0.8660254038,0,0.0
2026-01-02 11:00:00,26.4,38,1012.4,11.8,0.0,0.0344216116,0.9994074007,0.2588190451,-0.9659258263,0,0.0
2026-01-02 12:00:00,27.3,34,1011.8,13.4,0.0,0.0344216116,0.9994074007,0.0,-1.0,0,0.0
2026-01-02 13:00:00,27.7,29,1011.3,14.6,0.0,0.0344216116,0.9994074007,-0.2588190451,-0.9659258263,0,0.0
2026-01-02 14:00:00,28.0,27,1011.0,13.5,0.0,0.0344216116,0.9994074007,-0.5,-0.8660254038,0,0.0
2026-01-02 15:00:00,28.1,25,1010.2,13.6,0.0,0.0344216116,0.9994074007,-0.7071067812,-0.7071067812,0,0.0
2026-01-02 16:00:00,27.8,30,1009.7,15.8,0.0,0.0344216116,0.9994074007,-0.8660254038,-0.5,0,0.0
2026-01-02 17:00:00,27.3,43,1009.6,13.6,0.0,0.0344216116,0.9994074007,-0.9659258263,-0.2588190451,0,0.0
2026-01-02 18:00:00,27.1,46,1009.7,11.4,0.0,0.0344216116,0.9994074007,-1.0,-0.0,0,0.0
2026-01-02 19:00:00,25.9,42,1010.1,11.0,0.0,0.0344216116,0.9994074007,-0.9659258263,0.2588190451,0,0.0
2026-01-02 20:00:00,23.7,46,1010.5,9.9,0.0,0.0344216116,0.9994074007,-0.8660254038,0.5,0,0.0
2026-01-02 21:00:00,21.5,46,1010.3,10.2,0.0,0.0344216116,0.9994074007,-0.7071067812,0.7071067812,0,0.0
2026-01-02 22:00:00,20.0,48,1010.1,8.0,0.0,0.0344216116,0.9994074007,-0.5,0.8660254038,0,0.0
2026-01-02 23:00:00,19.0,49,1010.2,5.4,0.0,0.0344216116,0.9994074007,-0.2588190451,0.9659258263,0,0.0
2026-01-03 00:00:00,18.2,53,1010.4,2.0,0.0,0.0516196672,0.9986668163,0.0,1.0,0,0.0
2026-01-03 01:00:00,17.9,54,1010.2,2.4,0.0,0.0516196672,0.9986668163,0.2588190451,0.9659258263,0,0.0
2026-01-03 02:00:00,17.6,56,1010.1,4.7,0.0,0.0516196672,0.9986668163,0.5,0.8660254038,0,0.0
2026-01-03 03:00:00,17.0,56,1010.0,3.7,0.0,0.0516196672,0.9986668163,0.7071067812,0.7071067812,0,0.0
2026-01-03 04:00:00,16.8,56,1010.2,4.4,0.0,0.0516196672,0.9986668163,0.8660254038,0.5,0,0.0
2026-01-03 05:00:00,16.4,59,1010.4,2.3,0.0,0.0516196672,0.9986668163,0.9659258263,0.2588190451,0,0.0
2026-01-03 06:00:00,17.4,58,1010.8,2.0,0.0,0.0516196672,0.9986668163,1.0,0.0,0,0.0
2026-01-03 07:00:00,20.0,51,1011.1,1.4,0.0,0.0516196672,0.9986668163,0.9659258263,-0.2588190451,0,0.0
2026-01-03 08:00:00,21.8,48,1011.5,5.8,0.0,0.0516196672,0.9986668163,0.8660254038,-0.5,0,0.0
2026-01-03 09:00:00,22.9,49,1011.8,9.4,0.0,0.0516196672,0.9986668163,0.7071067812,-0.7071067812,0,0.0
2026-01-03 10:00:00,24.2,48,1011.8,14.2,0.0,0.0516196672,0.9986668163,0.5,-0.8660254038,0,0.0
2026-01-03 11:00:00,25.3,46,1011.2,17.0,0.0,0.0516196672,0.9986668163,0.2588190451,-0.9659258263,0,0.0
2026-01-03 12:00:00,26.8,41,1010.3,18.1,0.0,0.0516196672,0.9986668163,0.0,-1.0,0,0.0
2026-01-03 13:00:00,27.3,40,1009.8,20.8,0.0,0.0516196672,0.9986668163,-0.2588190451,-0.9659258263,0,0.0
2026-01-03 14:00:00,26.7,41,1009.9,23.3,0.0,0.0516196672,0.9986668163,-0.5,-0.8660254038,0,0.0
2026-01-03 15:00:00,25.5,42,1009.7,23.0,0.0,0.0516196672,0.9986668163,-0.7071067812,-0.7071067812,0,0.0
2026-01-03 16:00:00,24.8,42,1009.9,19.1,0.0,0.0516196672,0.9986668163,-0.8660254038,-0.5,0,0.0
2026-01-03 17:00:00,23.7,44,1010.3,16.6,0.0,0.0516196672,0.9986668163,-0.9659258263,-0.2588190451,0,0.0
2026-01-03 18:00:00,21.9,48,1010.8,14.9,0.0,0.0516196672,0.9986668163,-1.0,-0.0,0,0.0
2026-01-03 19:00:00,19.3,59,1011.5,17.3,0.0,0.0516196672,0.9986668163,-0.9659258263,0.2588190451,0,0.0
2026-01-03 20:00:00,17.3,68,1012.2,18.4,0.0,0.0516196672,0.9986668163,-0.8660254038,0.5,0,0.0
2026-01-03 21:00:00,16.4,68,1012.5,15.8,0.0,0.0516196672,0.9986668163,-0.7071067812,0.7071067812,0,0.0
2026-01-03 22:00:00,15.6,74,1012.9,15.6,0.0,0.0516196672,0.9986668163,-0.5,0.8660254038,0,0.0
2026-01-03 23:00:00,15.3,76,1012.9,14.2,0.0,0.0516196672,0.9986668163,-0.2588190451,0.9659258263,0,0.0
2026-01-04 00:00:00,15.1,77,1012.4,13.4,0.0,0.0688024268,0.9976303053,0.0,1.0,0,0.0
2026-01-04 01:00:00,15.0,78,1012.1,11.4,0.0,0.0688024268,0.9976303053,0.2588190451,0.9659258263,0,0.0
2026-01-04 02:00:00,15.0,80,1012.0,10.2,0.0,0.0688024268,0.9976303053,0.5,0.8660254038,0,0.0
2026-01-04 03:00:00,14.5,78,1012.1,8.8,0.0,0.0688024268,0.9976303053,0.7071067812,0.7071067812,0,0.0
2026-01-04 04:00:00,14.3,79,1012.4,7.8,0.0,0.0688024268,0.9976303053,0.8660254038,0.5,0,0.0
2026-01-04 05:00:00,14.3,80,1012.8,6.7,0.0,0.0688024268,0.9976303053,0.9659258263,0.2588190451,0,0.0
2026-01-04 06:00:00,15.2,74,1013.4,5.7,0.0,0.0688024268,0.9976303053,1.0,0.0,0,0.0
2026-01-04 07:00:00,17.0,64,1013.7,3.2,0.0,0.0688024268,0.9976303053,0.9659258263,-0.2588190451,0,0.0
2026-01-04 08:00:00,19.1,55,1013.8,1.4,0.0,0.0688024268,0.9976303053,0.8660254038,-0.5,0,0.0
2026-01-04 09:00:00,20.9,49,1013.4,2.8,0.0,0.0688024268,0.9976303053,0.7071067812,-0.7071067812,0,0.0
2026-01-04 10:00:00,23.6,40,1012.9,4.0,0.0,0.0688024268,0.9976303053,0.5,-0.8660254038,0,0.0
2026-01-04 11:00:00,24.8,38,1012.5,11.2,0.0,0.0688024268,0.9976303053,0.2588190451,-0.9659258263,0,0.0
2026-01-04 12:00:00,24.5,41,1012.3,20.9,0.0,0.0688024268,0.9976303053,0.0,-1.0,0,0.0
2026-01-04 13:00:00,24.9,42,1012.0,24.2,0.0,0.0688024268,0.9976303053,-0.2588190451,-0.9659258263,0,0.0
2026-01-04 14:00:00,25.4,38,1011.6,22.7,0.0,0.0688024268,0.9976303053,-0.5,-0.8660254038,0,0.0
2026-01-04 15:00:00,25.1,37,1011.2,21.0,0.0,0.0688024268,0.9976303053,-0.7071067812,-0.7071067812,0,0.0
2026-01-04 16:00:00,24.2,38,1011.0,18.8,0.0,0.0688024268,0.9976303053,-0.8660254038,-0.5,0,0.0
2026-01-04 17:00:00,23.0,41,1011.2,17.2,0.0,0.0688024268,0.9976303053,-0.9659258263,-0.2588190451,0,0.0
2026-01-04 18:00:00,21.0,48,1011.7,16.3,0.0,0.0688024268,0.9976303053,-1.0,-0.0,0,0.0
2026-01-04 19:00:00,19.0,57,1012.4,16.1,0.0,0.0688024268,0.9976303053,-0.9659258263,0.2588190451,0,0.0
2026-01-04 20:00:00,17.4,62,1013.1,15.7,0.0,0.0688024268,0.9976303053,-0.8660254038,0.5,0,0.0
2026-01-04 21:00:00,16.5,69,1013.7,13.0,0.0,0.0688024268,0.9976303053,-0.7071067812,0.7071067812,0,0.0
2026-01-04 22:00:00,16.0,68,1013.9,13.3,0.0,0.0688024268,0.9976303053,-0.5,0.8660254038,0,0.0
2026-01-04 23:00:00,15.7,70,1013.8,12.2,0.0,0.0688024268,0.9976303053,-0.2588190451,0.9659258263,0,0.0
2026-01-05 00:00:00,15.4,74,1013.5,9.5,0.0,0.0859647987,0.9962981749,0.0,1.0,0,0.0
2026-01-05 01:00:00,15.2,77,1013.3,8.0,0.0,0.0859647987,0.9962981749,0.2588190451,0.9659258263,0,0.0
2026-01-05 02:00:00,14.9,80,1013.1,6.4,0.0,0.0859647987,0.9962981749,0.5,0.8660254038,0,0.0
2026-01-05 03:00:00,14.3,81,1013.1,4.3,0.0,0.0859647987,0.9962981749,0.7071067812,0.7071067812,0,0.0
2026-01-05 04:00:00,13.4,86,1013.4,0.6,0.0,0.0859647987,0.9962981749,0.8660254038,0.5,0,0.0
2026-01-05 05:00:00,13.1,88,1014.0,0.6,0.0,0.0859647987,0.9962981749,0.9659258263,0.2588190451,0,0.0
2026-01-05 06:00:00,14.5,83,1014.5,3.0,0.0,0.0859647987,0.9962981749,1.0,0.0,0,0.0
2026-01-05 07:00:00,16.5,75,1014.8,5.2,0.0,0.0859647987,0.9962981749,0.9659258263,-0.2588190451,0,0.0
2026-01-05 08:00:00,19.1,60,1015.0,7.2,0.0,0.0859647987,0.9962981749,0.8660254038,-0.5,0,0.0
2026-01-05 09:00:00,22.1,49,1014.8,4.0,0.0,0.0859647987,0.9962981749,0.7071067812,-0.7071067812,0,0.0
2026-01-05 10:00:00,24.7,39,1014.5,6.0,0.0,0.0859647987,0.9962981749,0.5,-0.8660254038,0,0.0
2026-01-05 11:00:00,25.7,38,1014.3,13.0,0.0,0.0859647987,0.9962981749,0.2588190451,-0.9659258263,0,0.0
2026-01-05 12:00:00,26.1,37,1013.9,17.0,0.0,0.0859647987,0.9962981749,0.0,-1.0,0,0.0
2026-01-05 13:00:00,26.9,34,1013.3,17.7,0.0,0.0859647987,0.9962981749,-0.2588190451,-0.9659258263,0,0.0
2026-01-05 14:00:00,27.7,34,1012.8,17.3,0.0,0.0859647987,0.9962981749,-0.5,-0.8660254038,0,0.0
2026-01-05 15:00:00,28.2,32,1012.1,18.0,0.0,0.0859647987,0.9962981749,-0.7071067812,-0.7071067812,0,0.0
2026-01-05 16:00:00,28.9,27,1011.9,17.2,0.0,0.0859647987,0.9962981749,-0.8660254038,-0.5,0,0.0
2026-01-05 17:00:00,28.6,24,1012.1,15.3,0.0,0.0859647987,0.9962981749,-0.9659258263,-0.2588190451,0,0.0
2026-01-05 18:00:00,27.5,21,1012.5,13.3,0.0,0.0859647987,0.9962981749,-1.0,-0.0,0,0.0
2026-01-05 19:00:00,25.2,24,1013.0,13.3,0.0,0.0859647987,0.9962981749,-0.9659258263,0.2588190451,0,0.0
2026-01-05 20:00:00,23.3,26,1013.5,12.5,0.0,0.0859647987,0.9962981749,-0.8660254038,0.5,0,0.0
2026-01-05 21:00:00,21.9,25,1013.5,11.5,0.0,0.0859647987,0.9962981749,-0.7071067812,0.7071067812,0,0.0
2026-01-05 22:00:00,21.0,24,1013.4,9.6,0.0,0.0859647987,0.9962981749,-0.5,0.8660254038,0,0.0
2026-01-05 23:00:00,20.3,23,1013.3,6.1,0.0,0.0859647987,0.9962981749,-0.2588190451,0.9659258263,0,0.0
2026-01-06 00:00:00,19.3,30,1013.2,1.5,0.0,0.1031016974,0.9946708199,0.0,1.0,0,0.0
2026-01-06 01:00:00,18.8,36,1012.9,0.5,0.0,0.1031016974,0.9946708199,0.2588190451,0.9659258263,0,0.0
2026-01-06 02:00:00,18.1,38,1012.9,0.7,0.0,0.1031016974,0.9946708199,0.5,0.8660254038,0,0.0
2026-01-06 03:00:00,17.2,38,1013.0,1.3,0.0,0.1031016974,0.9946708199,0.7071067812,0.7071067812,0,0.0
2026-01-06 04:00:00,15.9,40,1013.2,3.6,0.0,0.1031016974,0.9946708199,0.8660254038,0.5,0,0.0
2026-01-06 05:00:00,15.9,44,1013.6,3.8,0.0,0.1031016974,0.9946708199,0.9659258263,0.2588190451,0,0.0
2026-01-06 06:00:00,18.9,39,1013.9,4.8,0.0,0.1031016974,0.9946708199,1.0,0.0,0,0.0
2026-01-06 07:00:00,22.7,34,1014.1,1.7,0.0,0.1031016974,0.9946708199,0.9659258263,-0.2588190451,0,0.0
2026-01-06 08:00:00,26.0,31,1013.9,3.5,0.0,0.1031016974,0.9946708199,0.8660254038,-0.5,0,0.0
2026-01-06 09:00:00,29.1,28,1013.4,4.8,0.0,0.1031016974,0.9946708199,0.7071067812,-0.7071067812,0,0.0
2026-01-06 10:00:00,32.0,21,1013.2,6.0,0.0,0.1031016974,0.9946708199,0.5,-0.8660254038,0,0.0
2026-01-06 11:00:00,32.9,20,1012.9,7.6,0.0,0.1031016974,0.9946708199,0.2588190451,-0.9659258263,0,0.0
2026-01-06 12:00:00,33.3,20,1012.3,8.5,0.0,0.1031016974,0.9946708199,0.0,-1.0,0,0.0
2026-01-06 13:00:00,34.2,15,1011.9,8.4,0.0,0.1031016974,0.9946708199,-0.2588190451,-0.9659258263,0,0.0
2026-01-06 14:00:00,35.1,13,1011.6,7.1,0.0,0.1031016974,0.9946708199,-0.5,-0.8660254038,0,0.0
2026-01-06 15:00:00,35.8,12,1010.7,7.0,0.0,0.1031016974,0.9946708199,-0.7071067812,-0.7071067812,0,0.0
2026-01-06 16:00:00,36.5,11,1010.1,5.4,0.0,0.1031016974,0.9946708199,-0.8660254038,-0.5,0,0.0
2026-01-06 17:00:00,35.7,12,1010.0,6.8,0.0,0.1031016974,0.9946708199,-0.9659258263,-0.2588190451,0,0.0
2026-01-06 18:00:00,34.0,16,1010.3,8.0,0.0,0.1031016974,0.9946708199,-1.0,-0.0,0,0.0
2026-01-06 19:00:00,33.1,17,1010.7,10.4,0.0,0.1031016974,0.9946708199,-0.9659258263,0.2588190451,0,0.0
2026-01-06 20:00:00,32.4,16,1010.8,9.4,0.0,0.1031016974,0.9946708199,-0.8660254038,0.5,0,0.0
2026-01-06 21:00:00,30.7,20,1011.0,8.9,0.0,0.1031016974,0.9946708199,-0.7071067812,0.7071067812,0,0.0
2026-01-06 22:00:00,28.2,27,1010.8,6.7,0.0,0.1031016974,0.9946708199,-0.5,0.8660254038,0,0.0
2026-01-06 23:00:00,26.1,33,1010.7,4.8,0.0,0.1031016974,0.9946708199,-0.2588190451,0.9659258263,0,0.0
2026-01-07 00:00:00,24.6,38,1010.5,4.0,0.0,0.1202080449,0.9927487225,0.0,1.0,0,0.0
2026-01-07 01:00:00,24.1,38,1010.1,4.7,0.0,0.1202080449,0.9927487225,0.2588190451,0.9659258263,0,0.0
2026-01-07 02:00:00,24.7,33,1009.9,6.0,0.0,0.1202080449,0.9927487225,0.5,0.8660254038,0,0.0
2026-01-07 03:00:00,24.8,32,1009.5,7.0,0.0,0.1202080449,0.9927487225,0.7071067812,0.7071067812,0,0.0
2026-01-07 04:00:00,26.0,27,1009.6,10.2,0.0,0.1202080449,0.9927487225,0.8660254038,0.5,0,0.0
2026-01-07 05:00:00,26.8,24,1009.8,14.4,0.0,0.1202080449,0.9927487225,0.9659258263,0.2588190451,0,0.0
2026-01-07 06:00:00,28.5,21,1010.3,15.0,0.0,0.1202080449,0.9927487225,1.0,0.0,0,0.0
2026-01-07 07:00:00,31.6,17,1010.5,14.6,0.0,0.1202080449,0.9927487225,0.9659258263,-0.2588190451,0,0.0
2026-01-07 08:00:00,34.9,14,1010.6,13.6,0.0,0.1202080449,0.9927487225,0.8660254038,-0.5,0,0.0
2026-01-07 09:00:00,38.2,10,1009.9,18.8,0.0,0.1202080449,0.9927487225,0.7071067812,-0.7071067812,0,0.0
2026-01-07 10:00:00,39.0,11,1009.8,19.0,0.0,0.1202080449,0.9927487225,0.5,-0.8660254038,0,0.0
2026-01-07 11:00:00,39.1,11,1009.6,18.7,0.0,0.1202080449,0.9927487225,0.2588190451,-0.9659258263,0,0.0
2026-01-07 12:00:00,39.6,11,1009.1,17.4,0.0,0.1202080449,0.9927487225,0.0,-1.0,0,0.0
2026-01-07 13:00:00,40.5,8,1008.8,16.7,0.0,0.1202080449,0.9927487225,-0.2588190451,-0.9659258263,0,0.0
2026-01-07 14:00:00,40.6,7,1008.2,14.2,0.0,0.1202080449,0.9927487225,-0.5,-0.8660254038,0,0.0
2026-01-07 15:00:00,41.3,7,1007.5,10.3,0.0,0.1202080449,0.9927487225,-0.7071067812,-0.7071067812,0,0.0
2026-01-07 16:00:00,35.8,20,1007.8,16.9,0.0,0.1202080449,0.9927487225,-0.8660254038,-0.5,0,0.0
2026-01-07 17:00:00,36.1,19,1007.5,13.4,0.0,0.1202080449,0.9927487225,-0.9659258263,-0.2588190451,0,0.0
2026-01-07 18:00:00,34.6,21,1007.5,14.0,0.0,0.1202080449,0.9927487225,-1.0,-0.0,0,0.0
2026-01-07 19:00:00,34.2,23,1007.6,13.5,0.0,0.1202080449,0.9927487225,-0.9659258263,0.2588190451,0,0.0
2026-01-07 20:00:00,34.1,20,1007.7,11.6,0.0,0.1202080449,0.9927487225,-0.8660254038,0.5,0,0.0
2026-01-07 21:00:00,31.9,21,1008.4,11.1,0.0,0.1202080449,0.9927487225,-0.7071067812,0.7071067812,0,0.0
2026-01-07 22:00:00,30.6,23,1008.8,12.7,0.0,0.1202080449,0.9927487225,-0.5,0.8660254038,0,0.0
2026-01-07 23:00:00,30.8,17,1008.3,13.6,0.0,0.1202080449,0.9927487225,-0.2588190451,0.9659258263,0,0.0
2026-01-08 00:00:00,29.9,17,1007.7,9.9,0.0,0.1372787721,0.9905324521,0.0,1.0,0,0.0
2026-01-08 01:00:00,29.1,20,1007.9,9.2,0.0,0.1372787721,0.9905324521,0.2588190451,0.9659258263,0,0.0
2026-01-08 02:00:00,27.0,26,1007.7,5.8,0.0,0.1372787721,0.9905324521,0.5,0.8660254038,0,0.0
2026-01-08 03:00:00,29.8,22,1006.8,24.4,0.0,0.1372787721,0.9905324521,0.7071067812,0.7071067812,0,0.0
2026-01-08 04:00:00,29.8,21,1006.5,23.1,0.0,0.1372787721,0.9905324521,0.8660254038,0.5,0,0.0
2026-01-08 05:00:00,29.9,20,1006.5,19.4,0.0,0.1372787721,0.9905324521,0.9659258263,0.2588190451,0,0.0
2026-01-08 06:00:00,29.5,23,1007.8,13.2,0.0,0.1372787721,0.9905324521,1.0,0.0,0,0.0
2026-01-08 07:00:00,29.1,33,1008.7,10.7,0.0,0.1372787721,0.9905324521,0.9659258263,-0.2588190451,0,0.0
2026-01-08 08:00:00,32.8,20,1008.5,5.9,0.0,0.1372787721,0.9905324521,0.8660254038,-0.5,0,0.0
2026-01-08 09:00:00,35.3,18,1007.9,2.7,0.0,0.1372787721,0.9905324521,0.7071067812,-0.7071067812,0,0.0
2026-01-08 10:00:00,37.6,14,1007.7,8.9,0.0,0.1372787721,0.9905324521,0.5,-0.8660254038,0,0.0
2026-01-08 11:00:00,37.3,15,1007.7,5.5,0.0,0.1372787721,0.9905324521,0.2588190451,-0.9659258263,0,0.0
2026-01-08 12:00:00,38.9,15,1007.1,6.8,0.0,0.1372787721,0.9905324521,0.0,-1.0,0,0.0
2026-01-08 13:00:00,39.6,15,1006.3,7.4,0.0,0.1372787721,0.9905324521,-0.2588190451,-0.9659258263,0,0.0
2026-01-08 14:00:00,39.8,15,1005.5,8.8,0.0,0.1372787721,0.9905324521,-0.5,-0.8660254038,0,0.0
2026-01-08 15:00:00,40.6,14,1004.1,8.0,0.0,0.1372787721,0.9905324521,-0.7071067812,-0.7071067812,0,0.0
2026-01-08 16:00:00,39.5,15,1003.3,8.9,0.0,0.1372787721,0.9905324521,-0.8660254038,-0.5,0,0.0
2026-01-08 17:00:00,36.9,21,1002.7,11.9,0.0,0.1372787721,0.9905324521,-0.9659258263,-0.2588190451,0,0.0
2026-01-08 18:00:00,30.7,41,1003.3,15.3,0.0,0.1372787721,0.9905324521,-1.0,-0.0,0,0.0
2026-01-08 19:00:00,32.2,38,1003.4,13.3,0.0,0.1372787721,0.9905324521,-0.9659258263,0.2588190451,0,0.0
2026-01-08 20:00:00,31.9,37,1003.7,10.8,0.0,0.1372787721,0.9905324521,-0.8660254038,0.5,0,0.0
2026-01-08 21:00:00,31.6,39,1003.3,2.1,0.0,0.1372787721,0.9905324521,-0.7071067812,0.7071067812,0,0.0
2026-01-08 22:00:00,30.1,41,1003.3,4.3,0.0,0.1372787721,0.9905324521,-0.5,0.8660254038,0,0.0
2026-01-08 23:00:00,25.5,55,1003.6,9.4,0.0,0.1372787721,0.9905324521,-0.2588190451,0.9659258263,0,0.0
2026-01-09 00:00:00,26.1,52,1002.9,6.9,0.0,0.1543088207,0.9880226657,0.0,1.0,0,0.0
2026-01-09 01:00:00,25.6,58,1002.1,9.4,0.0,0.1543088207,0.9880226657,0.2588190451,0.9659258263,0,0.0
2026-01-09 02:00:00,23.9,69,1002.3,9.3,0.0,0.1543088207,0.9880226657,0.5,0.8660254038,0,0.0
2026-01-09 03:00:00,24.0,68,1001.4,10.9,0.0,0.1543088207,0.9880226657,0.7071067812,0.7071067812,0,0.0
2026-01-09 04:00:00,22.1,77,1002.0,4.9,0.0,0.1543088207,0.9880226657,0.8660254038,0.5,0,0.0
2026-01-09 05:00:00,22.2,70,1002.1,10.2,0.0,0.1543088207,0.9880226657,0.9659258263,0.2588190451,0,0.0
2026-01-09 06:00:00,24.7,55,1002.6,5.4,0.0,0.1543088207,0.9880226657,1.0,0.0,0,0.0
2026-01-09 07:00:00,26.3,53,1004.2,6.3,0.0,0.1543088207,0.9880226657,0.9659258263,-0.2588190451,0,0.0
2026-01-09 08:00:00,27.2,48,1004.7,4.9,0.0,0.1543088207,0.9880226657,0.8660254038,-0.5,0,0.0
2026-01-09 09:00:00,28.7,41,1004.6,10.0,0.0,0.1543088207,0.9880226657,0.7071067812,-0.7071067812,0,0.0
2026-01-09 10:00:00,25.7,59,1006.0,16.7,0.0,0.1543088207,0.9880226657,0.5,-0.8660254038,0,0.0
2026-01-09 11:00:00,27.5,45,1005.5,7.3,0.0,0.1543088207,0.9880226657,0.2588190451,-0.9659258263,0,0.0
2026-01-09 12:00:00,28.5,40,1005.2,10.6,0.0,0.1543088207,0.9880226657,0.0,-1.0,0,0.0
2026-01-09 13:00:00,28.1,34,1005.6,15.4,0.0,0.1543088207,0.9880226657,-0.2588190451,-0.9659258263,0,0.0
2026-01-09 14:00:00,26.5,30,1006.0,18.0,0.0,0.1543088207,0.9880226657,-0.5,-0.8660254038,0,0.0
2026-01-09 15:00:00,26.0,33,1005.4,23.0,0.0,0.1543088207,0.9880226657,-0.7071067812,-0.7071067812,0,0.0
2026-01-09 16:00:00,24.2,38,1005.5,25.6,0.0,0.1543088207,0.9880226657,-0.8660254038,-0.5,0,0.0
2026-01-09 17:00:00,22.7,48,1006.1,24.1,0.0,0.1543088207,0.9880226657,-0.9659258263,-0.2588190451,0,0.0
2026-01-09 18:00:00,21.3,59,1006.6,20.2,0.0,0.1543088207,0.9880226657,-1.0,-0.0,0,0.0
2026-01-09 19:00:00,20.6,64,1007.3,18.7,0.0,0.1543088207,0.9880226657,-0.9659258263,0.2588190451,0,0.0
2026-01-09 20:00:00,20.1,70,1007.7,20.4,0.0,0.1543088207,0.9880226657,-0.8660254038,0.5,0,0.0
2026-01-09 21:00:00,19.4,74,1008.5,21.3,0.0,0.1543088207,0.9880226657,-0.7071067812,0.7071067812,0,0.0
